"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"730","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 18:30:20,FALSE,NA,"781924152399761409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ionacraig",9,TRUE,FALSE,NA,NA
"731","RT @AlertNet: Famine killing tens of thousands in Boko Haram region -U.N. https://t.co/ZJVMFFVmvw https://t.co/jVhO1HdUCZ",FALSE,0,NA,2016-09-30 18:29:58,FALSE,NA,"781924060255162368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hjeichler",5,TRUE,FALSE,NA,NA
"732","RT @radiobiafralive: Hillary Clinton handling of Boko Haram as Secretary of State questioned https://t.co/7Tgv6h3IEN https://t.co/tCGmAOcfLN",FALSE,0,NA,2016-09-30 18:29:54,FALSE,NA,"781924046158106624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chukwunwikelbe",256,TRUE,FALSE,NA,NA
"733","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 18:29:39,FALSE,NA,"781923984141058049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","m_older",9,TRUE,FALSE,NA,NA
"734","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 18:29:36,FALSE,NA,"781923968311816192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArinzeIfeme",26,TRUE,FALSE,NA,NA
"735","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:29:17,FALSE,NA,"781923889450405888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RougeReporter",20,TRUE,FALSE,NA,NA
"736","U.S. Military Building $100 Million Drone Base In Central Niger: The United States military says it is buildi... https://t.co/GSWLUwyVDa",FALSE,0,NA,2016-09-30 18:29:09,FALSE,NA,"781923858618036224",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dlKosovo",0,FALSE,FALSE,NA,NA
"737","RT @AP: Up to 75,000 children could die from famine-like conditions in Nigeria in next year, UN says. https://t.co/GjzVtBAfbU https://t.co/…",FALSE,0,NA,2016-09-30 18:28:56,FALSE,NA,"781923800661258241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",326,TRUE,FALSE,NA,NA
"738","RT @5p3113D_NOVA: Nabugere phoebe rita
I had a dream about you &amp; I 
Escaping from boko haram @Phoebe_Phibz",FALSE,0,NA,2016-09-30 18:28:38,FALSE,NA,"781923726581456896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Phoebe_Phibz",5,TRUE,FALSE,NA,NA
"739","RT @Amaka_Ekwo: Boko Haram Slaughters Christians, Burns Villages Near Chibok Where 200 Schoolgirls Were Kidnapped https://t.co/JpjMWWgeHw",FALSE,0,NA,2016-09-30 18:28:10,FALSE,NA,"781923610093117440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",181,TRUE,FALSE,NA,NA
"740","RT @BokoHaramWatch: 75000 Could Starve to Death in Nigeria After Boko Haram: UN - ABC News: Premium Times750... https://t.co/y6KM5l6SyM #se…",FALSE,0,NA,2016-09-30 18:28:07,FALSE,NA,"781923596805533696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",116,TRUE,FALSE,NA,NA
"741","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 18:28:03,FALSE,NA,"781923581815099392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SominiSengupta",9,TRUE,FALSE,NA,NA
"742","RT @Amaka_Ekwo: GOP senators probe Clinton Foundation ties to State, Boko Haram https://t.co/3oNH0wuoal",FALSE,0,NA,2016-09-30 18:28:02,FALSE,NA,"781923575255228416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",179,TRUE,FALSE,NA,NA
"743","RT @dcexaminer: GOP senators probe Clinton Foundation ties to State and Boko Haram https://t.co/BM99e19heP https://t.co/WUtQbUu7G5",FALSE,0,NA,2016-09-30 18:27:59,FALSE,NA,"781923561917349892",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",176,TRUE,FALSE,NA,NA
"744","RT @Amaka_Ekwo: Christians Murdered as Boko Haram Strikes Chibok Area for the Second Week in a Row « Persecution News https://t.co/HI25d1J0…",FALSE,0,NA,2016-09-30 18:27:55,FALSE,NA,"781923546146729984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChinonsoOkoye10",184,TRUE,FALSE,NA,NA
"745","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 18:27:49,FALSE,NA,"781923522696318976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StefSimanowitz",9,TRUE,FALSE,NA,NA
"746","RT @AuduOgbeh: The North East of Nigeria has great agricultural potentials and economic advantage despite the Boko Haram security challenge…",FALSE,0,NA,2016-09-30 18:27:45,FALSE,NA,"781923504711081985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FmardNg",5,TRUE,FALSE,NA,NA
"747","Famine killing tens of thousands in Boko Haram region: U.N. https://t.co/9s4nf826Cd via @Reuters",FALSE,0,NA,2016-09-30 18:27:35,FALSE,NA,"781923463439134720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThomasReeseSJ",1,FALSE,FALSE,NA,NA
"748","RT @JoeEEnglish: #Nigeria suffering 'worst humanitarian crisis in the world' amid war with #BokoHaram, Unicef warns
https://t.co/xfBycLamnO…",FALSE,0,NA,2016-09-30 18:27:33,FALSE,NA,"781923453817544709",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drrabiakhan154",5,TRUE,FALSE,NA,NA
"749","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 18:27:29,FALSE,NA,"781923435828183040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenParker140",9,TRUE,FALSE,NA,NA
"750","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:26:47,FALSE,NA,"781923259348553728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickbkylex",20,TRUE,FALSE,NA,NA
"751","RT @patrickdehahn: 65,000 are dealing with a ""catastrophe"" famine situation in Boko Haram territory of West Africa https://t.co/f4nLoeSW3E",FALSE,0,NA,2016-09-30 18:26:20,FALSE,NA,"781923148388335616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whpresscorps",2,TRUE,FALSE,NA,NA
"752","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 18:26:06,FALSE,NA,"781923090129354752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBOG_NYC",26,TRUE,FALSE,NA,NA
"753","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 18:25:53,FALSE,NA,"781923033338548224",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Giwapolo4",26,TRUE,FALSE,NA,NA
"754","""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://t.co/f4nLoeSW3E",FALSE,1,"patrickdehahn",2016-09-30 18:25:52,FALSE,"781922855894323200","781923031937671168","133315811","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","patrickdehahn",9,FALSE,FALSE,NA,NA
"755","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:25:51,FALSE,NA,"781923025939734528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZuzulMarcia",20,TRUE,FALSE,NA,NA
"756","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 18:25:39,FALSE,NA,"781922974614097920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nixtedways",26,TRUE,FALSE,NA,NA
"757","65,000 are dealing with a ""catastrophe"" famine situation in Boko Haram territory of West Africa https://t.co/f4nLoeSW3E",FALSE,1,NA,2016-09-30 18:25:10,FALSE,NA,"781922855894323200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","patrickdehahn",2,FALSE,FALSE,NA,NA
"758","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:25:04,FALSE,NA,"781922829679726592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","83TXOCHAIR",20,TRUE,FALSE,NA,NA
"759","RT @KGuilaine: The Nigerian Women taking on Boko Haram.

https://t.co/IiZMHNzhsD",FALSE,0,NA,2016-09-30 18:24:36,FALSE,NA,"781922712491069440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RichyFagbolagun",13,TRUE,FALSE,NA,NA
"760","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 18:23:33,FALSE,NA,"781922446475657216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aniekwe_edmund",165,TRUE,FALSE,NA,NA
"761","RT @CNNAfrica: Release the Boko Haram fighters so our girls will be free says Esther Yakubu, mother of Dorcas Yakubu. https://t.co/UhJTXDcn…",FALSE,0,NA,2016-09-30 18:23:24,FALSE,NA,"781922409351901185",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","tacarmour",26,TRUE,FALSE,NA,NA
"762","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:23:11,FALSE,NA,"781922354418978816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaun_Kulish",20,TRUE,FALSE,NA,NA
"763","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 18:23:02,FALSE,NA,"781922319128207360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElmYasmina",274,TRUE,FALSE,NA,NA
"764","RT @DailyPostNGR: Full transcript of Boko Haram leader, Abubakar Shekau’s latest video - https://t.co/JeZrUiGonz",FALSE,0,NA,2016-09-30 18:21:45,FALSE,NA,"781921994526879744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SylvesterOhobu",143,TRUE,FALSE,NA,NA
"765","Can only imagine the amount of strength #ChibokGirls have had to muster up. Almost 3 YEARS at the mercy of Boko Haram. We have failed them.",FALSE,0,NA,2016-09-30 18:21:34,FALSE,NA,"781921948183986176",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","JeSeraiLaReine",0,FALSE,FALSE,NA,NA
"766","RT @FRANCE24: Boko Haram region poised for world’s worst crisis, says UN https://t.co/wk8YZY6FKK https://t.co/2WNkSt4Rqb",FALSE,0,NA,2016-09-30 18:21:31,FALSE,NA,"781921935152283649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josephiykech",46,TRUE,FALSE,NA,NA
"767","RT @LucidHurricane_: ISIS, Russian expansion, al Qaeda, Boko Haram...but the REAL danger is......

Pepe the frog  <ed><U+00A0><U+00BD><ed><U+00B0><U+00B8> https://t.co/kyR29GnlOJ",FALSE,0,NA,2016-09-30 18:21:30,FALSE,NA,"781921931264045056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RacySicilian",20,TRUE,FALSE,NA,NA
"768","RT @Amaka_Ekwo: 75,000 could starve to death in Nigeria after Boko Haram: UN https://t.co/G3zm4rBTZL",FALSE,0,NA,2016-09-30 18:20:26,FALSE,NA,"781921663403323392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleGPapa2",128,TRUE,FALSE,NA,NA
"769","RT @AP: Up to 75,000 children could die from famine-like conditions in Nigeria in next year, UN says. https://t.co/GjzVtBAfbU https://t.co/…",FALSE,0,NA,2016-09-30 18:20:17,FALSE,NA,"781921623209349120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleGPapa2",326,TRUE,FALSE,NA,NA
"770","RT @NkirukaNistoran: And @MBuhari is busy purchasing weapon killing #Biafran,creating conflict in #Biafraland #FreeNnamdiKanu #FreeBiafra
h…",FALSE,0,NA,2016-09-30 18:19:48,FALSE,NA,"781921503432638465",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","okonkwoiyke3",96,TRUE,FALSE,NA,NA
"771","Business loans draw young Nigerians to join Boko Haram https://t.co/cRbxOe913s",FALSE,0,NA,2016-09-30 18:19:46,FALSE,NA,"781921496767860737",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PublicHealthBot",0,FALSE,FALSE,NA,NA
"772","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 18:19:43,FALSE,NA,"781921480540037120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hardkuz",165,TRUE,FALSE,NA,NA
"773","RT @Amaka_Ekwo: Boko Haram Slaughters Christians, Burns Villages Near Chibok Where 200 Schoolgirls Were Kidnapped https://t.co/JpjMWWgeHw",FALSE,0,NA,2016-09-30 18:19:06,FALSE,NA,"781921325833187328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleGPapa2",181,TRUE,FALSE,NA,NA
"774","RT @BokoHaramWatch: 75000 Could Starve to Death in Nigeria After Boko Haram: UN - ABC News: Premium Times750... https://t.co/y6KM5l6SyM #se…",FALSE,0,NA,2016-09-30 18:18:54,FALSE,NA,"781921277573468164",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleGPapa2",116,TRUE,FALSE,NA,NA
"775","RT @valbrownmc: GOP Senators Probe Clinton Foundation Ties to State and Boko Haram https://t.co/BJ3qsNOqod https://t.co/vpLGD1k9Gi",FALSE,0,NA,2016-09-30 18:18:44,FALSE,NA,"781921234082795520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eberemadu3",35,TRUE,FALSE,NA,NA
"776","RT @dcexaminer: GOP senators probe Clinton Foundation ties to State and Boko Haram https://t.co/BM99e19heP https://t.co/WUtQbUu7G5",FALSE,0,NA,2016-09-30 18:18:24,FALSE,NA,"781921152985866241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleGPapa2",176,TRUE,FALSE,NA,NA
"777","UN warns of 'worst crisis' by Boko Haram https://t.co/933Ms8mJ9b",FALSE,0,NA,2016-09-30 18:18:10,FALSE,NA,"781921090432012288",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","rabiumlf",0,FALSE,FALSE,NA,NA
"778","RT @NkirukaNistoran: GOP senators probe Clinton Foundation ties to State, Boko Haram https://t.co/TfTRlNv2WV via @DCExaminer",FALSE,0,NA,2016-09-30 18:18:02,FALSE,NA,"781921059373211648",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","okonkwoiyke3",74,TRUE,FALSE,NA,NA
"779","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 18:17:59,FALSE,NA,"781921047964704773",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","okonkwoiyke3",165,TRUE,FALSE,NA,NA
"780","RT @DrJoeOdumakin: 900 Days Since #ChibokGirls Abduction: Women Arise Dares Boko Haram to Release Innocent Sc… https://t.co/bbqrlbe434 http…",FALSE,0,NA,2016-09-30 18:17:28,FALSE,NA,"781920915227631616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlugbengaBlacks",7,TRUE,FALSE,NA,NA
"781","RT @DrJoeOdumakin: 900 Days Since #ChibokGirls Abduction: Women Arise Dares Boko Haram to Release Innocent Sc… https://t.co/bbqrlbe434 http…",FALSE,0,NA,2016-09-30 18:16:49,FALSE,NA,"781920752526303232",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Baliqees1997",7,TRUE,FALSE,NA,NA
"782","RT @DrJoeOdumakin: 900 Days Since #ChibokGirls Abduction: Women Arise Dares Boko Haram to Release Innocent Sc… https://t.co/bbqrlbe434 http…",FALSE,0,NA,2016-09-30 18:16:04,FALSE,NA,"781920562780184576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StarDaSpecial",7,TRUE,FALSE,NA,NA
"783","RT @FRANCE24: Boko Haram region poised for world’s worst crisis, says UN https://t.co/wk8YZY6FKK https://t.co/2WNkSt4Rqb",FALSE,0,NA,2016-09-30 18:15:07,FALSE,NA,"781920325898530816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmakaOkaforeze2",46,TRUE,FALSE,NA,NA
"784","Act now! @MBuhari tens of thousands of children are dying of hunger. #Need No excuse or blame game on Boko Haram.  https://t.co/LzCUw0NLkV",FALSE,0,NA,2016-09-30 18:14:51,FALSE,NA,"781920257606836224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dowey_konyima",0,FALSE,FALSE,NA,NA
"785","RT @cctvnewsafrica: Tens of thousands dying on famine in #Nigeria, caused by Boko Haram – UN
https://t.co/0VEHvHevtS https://t.co/0xxjwMlzTf",FALSE,0,NA,2016-09-30 18:14:39,FALSE,NA,"781920207073906692",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timmy_Cule",26,TRUE,FALSE,NA,NA
"786","RT @AOK_CB: Today's News:
1. Edo elections 
2. Boko Haram 
3. Still #whoiskitike ?",FALSE,0,NA,2016-09-30 18:14:36,FALSE,NA,"781920194344185856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_dheee",4,TRUE,FALSE,NA,NA
"787","RT @KGuilaine: The Nigerian Women taking on Boko Haram.

https://t.co/IiZMHNzhsD",FALSE,0,NA,2016-09-30 18:13:55,FALSE,NA,"781920024839663616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","feminegra",13,TRUE,FALSE,NA,NA
"788","RT @cctvnewsafrica: Tens of thousands dying on famine in #Nigeria, caused by Boko Haram – UN
https://t.co/0VEHvHevtS https://t.co/0xxjwMlzTf",FALSE,0,NA,2016-09-30 18:13:55,FALSE,NA,"781920023698874368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","AnnabelAnnabel5",26,TRUE,FALSE,NA,NA
"789","RT @Trends_Calabar: Woow!! Soldier assists wailing woman in Labour to give birth at village near Boko haram zone https://t.co/vu8Lx3uARw ht…",FALSE,0,NA,2016-09-30 18:13:40,FALSE,NA,"781919960541044737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrBadmos_",69,TRUE,FALSE,NA,NA
"790","Famine killing tens of thousands in Boko Haram region -U.N.. https://t.co/qGsimp3rIT",FALSE,0,NA,2016-09-30 18:13:24,FALSE,NA,"781919892266254336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NwandoAnwah",0,FALSE,FALSE,NA,NA
"791","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/68X02OzbfZ @slimxclusive",FALSE,1,NA,2016-09-30 18:13:12,FALSE,NA,"781919840722268161",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Kenny_divva",0,FALSE,FALSE,NA,NA
"792","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/8GEEiHAfto @slimxclusive",FALSE,0,NA,2016-09-30 18:13:11,FALSE,NA,"781919840424427520",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","SuleAdesola",0,FALSE,FALSE,NA,NA
"793","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 18:13:11,FALSE,NA,"781919839111688192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mie28nnco",274,TRUE,FALSE,NA,NA
"794","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/2wnunofHP3 @slimxclusive",FALSE,0,NA,2016-09-30 18:13:10,FALSE,NA,"781919836230127616",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Bammygirl1",0,FALSE,FALSE,NA,NA
"795","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/jmAkoezvoI @slimxclusive",FALSE,0,NA,2016-09-30 18:13:10,FALSE,NA,"781919834598551552",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","pweetie_tweet",0,FALSE,FALSE,NA,NA
"796","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/Crb8Xtztoo @slimxclusive",FALSE,0,NA,2016-09-30 18:13:09,FALSE,NA,"781919832065224708",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","aabidemii",0,FALSE,FALSE,NA,NA
"797","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/IjYKukp61f @slimxclusive",FALSE,0,NA,2016-09-30 18:13:09,FALSE,NA,"781919830479769600",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","patrabriggs",0,FALSE,FALSE,NA,NA
"798","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/QhRv09vG6l @slimxclusive",FALSE,0,NA,2016-09-30 18:13:09,FALSE,NA,"781919828701392896",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Mr_Chi_K",0,FALSE,FALSE,NA,NA
"799","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/iKHuXK9V8X @slimxclusive",FALSE,0,NA,2016-09-30 18:13:06,FALSE,NA,"781919818135908352",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Kenny_divva",0,FALSE,FALSE,NA,NA
"800","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/tEq5StTkje @slimxclusive",FALSE,0,NA,2016-09-30 18:13:05,FALSE,NA,"781919814851801089",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","SuleAdesola",0,FALSE,FALSE,NA,NA
"801","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/tVALAQ0qTq @slimxclusive",FALSE,0,NA,2016-09-30 18:13:04,FALSE,NA,"781919810439352320",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Bammygirl1",0,FALSE,FALSE,NA,NA
"802","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/kp8IbyWEGK @slimxclusive",FALSE,0,NA,2016-09-30 18:13:02,FALSE,NA,"781919802726109184",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","pweetie_tweet",0,FALSE,FALSE,NA,NA
"803","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/yNSPQbNSgK @slimxclusive",FALSE,0,NA,2016-09-30 18:13:00,FALSE,NA,"781919792265437184",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","aabidemii",0,FALSE,FALSE,NA,NA
"804","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/fRidRRGjXQ @slimxclusive",FALSE,0,NA,2016-09-30 18:12:59,FALSE,NA,"781919787249045504",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","patrabriggs",0,FALSE,FALSE,NA,NA
"805","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/65MnK3dgEU @slimxclusive",FALSE,0,NA,2016-09-30 18:12:58,FALSE,NA,"781919781788143620",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Mr_Chi_K",0,FALSE,FALSE,NA,NA
"806","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/c4byahEySe via @slimxclusive",FALSE,0,NA,2016-09-30 18:12:55,FALSE,NA,"781919771260444672",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AMSAMSONITE",0,FALSE,FALSE,NA,NA
"807","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/tsp9EOqyx0 via @slimxclusive",FALSE,0,NA,2016-09-30 18:12:54,FALSE,NA,"781919767217082369",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tomiwa_ben",0,FALSE,FALSE,NA,NA
"808","World’s worst humanitarian crisis could be in ‘Boko Haram region’ – UN https://t.co/3QhtXUIO8W via @slimxclusive",FALSE,0,NA,2016-09-30 18:12:53,FALSE,NA,"781919763895242752",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MzPheeyeen",0,FALSE,FALSE,NA,NA
